customer_id,income,employment_length,loan_amount,emi,credit_score,credit_utilization_ratio,missed_payments,avg_monthly_balance,balance_trend,utilization_trend,payment_behavior_score,rolling_missed_3m,num_loans,banking_relationship_length,income_to_emi_ratio,loan_to_income_ratio,defaulted,time_to_default,cluster,default_probability,risk_segment
DCRIS003311,48575.55,1.7,27296.0285,585.76,562,0.2625,0,13076.06,-0.1918,0.0479,91.88,0,2,4.9,82.7864,0.537499,0,36,0,0.267527000277124,Safe
DCRIS003312,129273.34,7.9,350704.87,4185.8,785,0.5216,0,80576.93,0.0943,-0.0774,88.53,0,4,0.1,30.8764,2.7129,1,1,1,0.6690209870929322,Risky
DCRIS003313,345113.36,3.4,724157.19,9509.18,696,0.11,0,200000.0,-0.7826,0.0224,92.54,0,1,7.2,36.2888,2.0983,0,36,2,0.42518532559490385,Critical
DCRIS003314,53698.71,6.6,35244.29,1207.7,771,0.0819,1,40229.72,-0.7095,-0.0311,99.86,0,0,2.6,44.4269,0.6563,1,21,0,0.4313093400859894,Safe
DCRIS003315,79469.0,2.4,169837.35,3081.1,777,0.4604,2,34851.79,-0.1312,0.0133,80.57,0,1,2.9,25.7841,2.1371,1,17,1,0.5735323477989916,Risky
DCRIS003316,126736.78,2.1,233627.39,9993.93,786,0.068,0,101234.67,1.8906,-0.0547,96.48,0,1,2.1,12.6801,1.8434,0,36,1,0.3244981262395543,Risky
DCRIS003317,95574.1,9.2,119105.85,2164.45,628,0.085,1,11957.1,0.8803,0.1077,100.0,0,4,18.2,44.1358,1.2462,0,36,0,0.20311717299253507,Safe
DCRIS003318,54754.67,0.2,42477.04,2016.61,663,0.0328,0,34646.22,0.1166,-0.044,98.52,0,2,6.5,27.1384,0.7758,0,36,0,0.3007012788889131,Safe
DCRIS003319,193515.85,18.4,632062.79,11056.62,631,0.0604,1,104395.34,-0.883,-0.0302,90.19,0,0,1.5,17.5007,3.2662,0,36,2,0.37441195159128304,Critical
DCRIS003320,397132.17,5.2,1044267.22,12730.8,751,0.127,0,200000.0,0.8619,0.0265,95.33,0,3,6.1,31.1922,2.6295,0,36,2,0.3653991274356548,Critical
DCRIS003321,111043.68,2.8,285108.4,5291.28,706,0.2381,0,82449.03,-1.1346,-0.0066,96.63,0,0,2.3,20.9822,2.5675,0,36,1,0.4983026134475446,Risky
DCRIS003322,57386.19,4.9,210620.63,10007.03,765,0.0405,2,14239.74,-0.3408,-0.0161,80.15,0,1,8.2,5.734,3.6702,0,36,1,0.44908134685513196,Risky
DCRIS003323,38972.97,0.7,27296.0285,469.7267,769,0.5555,0,6883.78,-1.2309,-0.0137,88.4,2,3,0.1,118.272525,0.543,1,3,0,0.6748857200741468,Safe
DCRIS003324,115241.54,3.6,276017.74,7685.08,541,0.4466,0,18398.79,2.0146,-0.0022,90.45,0,1,1.8,14.9935,2.3951,0,36,1,0.5571077013285667,Risky
DCRIS003325,191439.37,21.0,734096.24,39119.51,788,0.3724,0,115644.32,-2.204,0.0608,100.0,1,1,2.2,4.8936,3.8346,0,36,2,0.6524616251583292,Critical
DCRIS003326,131281.7,1.3,272436.81,4601.01,756,0.3266,1,27149.76,-0.743,0.0199,80.28,0,1,5.5,28.527,2.0752,1,21,1,0.5237641430244789,Risky
DCRIS003327,98573.5,3.5,212173.16,2955.02,650,0.207,0,76999.19,-1.0633,0.0239,100.0,0,0,0.8,33.3467,2.1524,0,36,1,0.4607195616757526,Risky
DCRIS003328,69316.41,2.9,51542.82,1102.31,707,0.4429,0,47081.22,1.1112,-0.01,93.45,0,2,1.3,62.8258,0.7436,0,36,0,0.272079611233321,Safe
DCRIS003329,51261.84,5.3,151946.96,1921.5,670,0.2302,2,13227.71,-0.2141,-0.0166,87.11,0,1,5.1,26.6642,2.9641,1,1,1,0.5158434572659613,Risky
DCRIS003330,162893.32,1.1,515841.02,8438.2,729,0.2888,1,26805.72,0.9555,-0.0744,84.8,0,3,0.3,19.302,3.1667,0,36,1,0.4113410355853041,Risky
DCRIS003331,170802.46,3.2,168526.43,2956.0,650,0.1668,1,90736.84,0.4198,0.0357,88.22,0,0,0.9,57.7621,0.9867,0,36,0,0.3294581381132401,Safe
DCRIS003332,39048.59,19.6,106751.21,2849.41,718,0.1437,0,12045.35,0.4171,0.0092,100.0,0,2,5.6,13.6993,2.7337,0,36,1,0.37957409435429423,Risky
DCRIS003333,256248.61,1.1,463083.83,13435.17,685,0.1247,0,185068.46,1.6415,-0.036,96.72,2,0,8.3,19.0716,1.8072,1,18,2,0.6217444100671926,Critical
DCRIS003334,139308.02,5.1,345025.89,10658.61,645,0.2509,0,34595.17,0.0151,0.0429,100.0,1,0,5.2,13.0688,2.4767,0,36,1,0.48783328882947263,Risky
DCRIS003335,228606.35,3.5,654277.46,8078.78,695,0.4352,1,123812.92,1.334,0.0165,87.06,0,2,3.0,28.2936,2.862,1,1,2,0.5726703541020468,Critical
DCRIS003336,44122.42,4.2,37621.61,639.46,896,0.4626,0,17414.54,0.9982,-0.0268,93.83,0,3,0.4,68.8914,0.8526,1,36,0,0.47608674537164253,Safe
DCRIS003337,43499.53,4.8,67566.83,1233.43,625,0.199,0,20148.31,0.2334,-0.046,99.51,0,1,7.0,35.2386,1.5532,1,15,0,0.48330607151423577,Safe
DCRIS003338,90275.23,3.5,311323.33,8878.64,660,0.1351,0,61227.68,-0.1235,0.0382,100.0,0,2,0.5,10.1665,3.4486,0,36,1,0.5046385194032866,Risky
DCRIS003339,133475.16,0.1,145907.9,3893.8,626,0.2022,0,52816.61,-1.2664,0.0042,96.82,0,2,1.9,34.2701,1.0931,1,10,0,0.4924344307028367,Safe
DCRIS003340,290052.29,11.5,805069.94,25085.03,634,0.0477,0,200000.0,-1.462,0.1056,100.0,0,1,0.2,11.5623,2.7756,0,36,2,0.4019122587803893,Critical
DCRIS003341,150790.59,8.8,516879.07,22202.01,745,0.1383,0,118063.5,0.8592,0.0218,100.0,0,2,4.9,6.7914,3.4278,0,36,2,0.36576835735811986,Critical
DCRIS003342,85339.38,1.0,229312.1,2930.98,737,0.3371,0,41523.93,1.1551,-0.0063,94.91,0,1,2.8,29.1064,2.687,0,36,1,0.4806524457379927,Risky
DCRIS003343,53325.96,2.7,173216.92,3211.82,679,0.4297,0,13630.94,0.5802,0.0388,95.27,1,3,9.5,16.5979,3.2482,1,36,1,0.6917190237387996,Risky
DCRIS003344,206488.57,7.4,456647.62,7047.87,762,0.1091,0,41027.4,0.2113,-0.0132,100.0,0,2,0.6,29.2939,2.2115,1,11,1,0.4540096827309866,Risky
DCRIS003345,55335.88,19.6,198612.92,4297.81,743,0.4682,1,12006.98,-1.9817,0.0054,93.32,0,0,6.8,12.8724,3.5892,1,1,1,0.6743578919705263,Risky
DCRIS003346,262257.24,15.1,752756.25,42140.37360000001,667,0.5952,0,99895.8,-0.3665,-0.0133,97.03,0,2,2.9,5.6094,2.8703,0,36,2,0.5265474530949122,Critical
DCRIS003347,83230.51,11.5,141165.76,3079.9,557,0.4892,1,52742.86,-1.5106,-0.0435,85.53,2,0,1.8,27.015,1.6961,0,36,0,0.39479793744482283,Safe
DCRIS003348,256362.89,0.9,594635.02,39520.73,746,0.3809,0,115534.63,-1.3521,0.0262,96.05,0,2,4.1,6.4866,2.3195,1,2,2,0.5021210507231619,Critical
DCRIS003349,148354.32,12.3,410099.47,5117.94,693,0.4555,0,41087.07,-1.1087,0.0256,87.91,0,2,6.3,28.9815,2.7643,0,36,1,0.5126214707345537,Risky
DCRIS003350,90926.13,10.5,296123.88,8071.99,681,0.3428,0,9809.37,-1.3578,-0.0594,100.0,0,1,2.3,11.263,3.2567,1,24,1,0.6531885305037922,Risky
DCRIS003351,72284.3,2.4,78783.27,3412.42,642,0.4319,1,24366.6,0.4088,-0.0286,91.86,0,0,1.1,21.1765,1.0899,0,36,0,0.49075445474712903,Safe
DCRIS003352,80455.16,2.5,319111.74,11258.38,739,0.3781,0,19866.21,-1.9665,0.0158,96.56,0,4,9.9,7.1456,3.9607010000000002,0,36,1,0.48180453944497825,Risky
DCRIS003353,127642.67,3.1,131075.64,1688.94,707,0.4007,0,86683.7,1.0171,0.0008,86.81,0,0,1.5,75.531,1.0269,0,36,0,0.2923972550868794,Safe
DCRIS003354,103393.14,5.3,248385.87,9226.92,661,0.1107,0,62075.79,0.2887,-0.0237,100.0,1,1,25.4,11.2044,2.4023,0,36,1,0.27627996466622434,Risky
DCRIS003355,69127.86,1.5,38766.7,1796.63,581,0.5147,0,29106.85,-0.6996,-0.0441,83.0,0,2,5.8,38.4551,0.5608,1,6,0,0.4594846911827861,Safe
DCRIS003356,89377.22,0.1,182450.87,3232.28,765,0.1574,1,38208.89,0.4255,0.0105,88.1,2,5,4.7,27.6429,2.0413,0,36,1,0.40868370107633073,Risky
DCRIS003357,103481.3,0.8,52708.28,2806.46,728,0.0576,0,41027.4,0.2543,-0.0264,100.0,0,2,0.0,36.8594,0.537499,0,36,0,0.28600835315780665,Safe
DCRIS003358,27522.51,2.9,27296.0285,469.7267,700,0.1837,0,5655.84,1.0918,0.0308,100.0,0,1,2.4,61.5218,0.7458,1,19,0,0.40712742396219137,Safe
DCRIS003359,129949.46,1.7,314237.01,5164.25,467,0.4616,0,81737.93,0.5552,-0.0163,92.31,0,3,2.8,25.1584,2.4181,1,5,1,0.6389399670882652,Risky
DCRIS003360,54839.57,7.2,115025.4,5204.51,676,0.0842,0,30262.16,0.2277,-0.0224,100.0,0,1,1.9,10.5349,2.0975,0,36,1,0.39529316325603414,Risky
DCRIS003361,49414.57,0.6,35657.71,523.68,660,0.2664,0,34301.18,-0.0404,-0.0397,97.68,0,0,0.6,94.1799,0.7216,0,36,0,0.18939671850884426,Safe
DCRIS003362,35867.73,12.5,134838.8,3145.24,630,0.132,0,28095.48,0.9374,-0.0249,100.0,0,1,1.8,11.4002,3.7592,1,5,1,0.612378789157503,Risky
DCRIS003363,33646.51,11.3,58069.7,918.24,740,0.1472,0,12695.88,-1.5256,-0.0148,100.0,1,3,0.3,36.6024,1.7258,1,24,0,0.47417833209570937,Safe
DCRIS003364,43771.21,12.0,135685.13,4485.55,737,0.5118,1,16534.4,1.0251,0.0333,97.49,1,2,1.4,9.7561,3.0998,0,36,1,0.5461068774224856,Risky
DCRIS003365,64510.77,6.7,249587.35,5743.73,714,0.7075,0,51487.36,-0.4663,0.0471,92.11,0,0,0.3,11.2296,3.8689,1,1,1,0.7350098704623312,Risky
DCRIS003366,318684.06,0.6,1102997.0841000008,25337.53,763,0.0605,0,200000.0,-0.4965,-0.1869,89.92,0,2,5.6,12.5771,3.6813,1,5,2,0.6775564913173179,Critical
DCRIS003367,72003.66,2.9,208018.51,6248.32,598,0.2017,0,24486.9,0.8763,0.0392,90.49,0,2,4.4,11.5218,2.889,0,36,1,0.4574036582592061,Risky
DCRIS003368,109825.72,0.7,61893.39,897.5,643,0.1448,0,86731.88,-0.6594,0.032,95.27,2,2,11.2,118.272525,0.5636,1,7,0,0.4722009552758624,Safe
DCRIS003369,125528.59,22.0,344391.97,13893.03,685,0.168,0,74694.08,0.1091,-0.0048,100.0,1,1,1.9,9.0347,2.7435,1,2,1,0.5525667310678244,Risky
DCRIS003370,106792.09,2.0,84611.26,1416.12,630,0.4551,1,64604.68,-0.4285,0.1229,90.12,0,2,6.2,75.3586,0.7923,0,36,0,0.31989832224491926,Safe
DCRIS003371,94233.77,4.4,188006.78,2375.85,738,0.3168,0,26105.67,0.1643,0.1111,93.95,0,1,3.5,39.6464,1.9951,0,36,0,0.3977769515320917,Safe
DCRIS003372,48186.0,7.6,178236.91,2464.68,638,0.5799,0,25822.44,-0.6436,0.0507,92.45,0,3,4.2,19.5427,3.6989,0,36,1,0.6332467935047389,Risky
DCRIS003373,235756.91,12.7,216352.28,3228.39,783,0.5836,3,92377.06,-0.3887,0.0811,68.3,0,1,3.2,73.0035,0.9177,1,2,0,0.6323132041489132,Safe
DCRIS003374,291944.21,7.0,866548.94,38891.17,605,0.2402,0,108228.94,0.4468,0.0784,100.0,0,0,6.0,7.5065,2.9682,0,36,2,0.4188553646084,Critical
DCRIS003375,35968.71,5.6,53691.06,805.7,850,0.0573,2,23048.88,-0.057,0.1017,91.83,0,0,0.2,44.5872,1.4927,0,36,0,0.3200653654669874,Safe
DCRIS003376,53400.9,3.1,56915.14,1460.43,842,0.5169,0,20751.86,1.7726,0.026,91.08,1,3,0.3,36.5401,1.0658,0,36,0,0.4272616603340698,Safe
DCRIS003377,83459.25,4.6,111907.33,5756.04,672,0.4742,0,31520.08,1.0818,0.0374,96.5,0,3,0.4,14.4969,1.3408,1,12,1,0.5537697743849836,Risky
DCRIS003378,55341.44,0.5,106324.53,1708.23,771,0.3081,1,41419.66,0.1067,0.0735,89.37,0,5,1.4,32.378,1.9212,0,36,0,0.3784781332793414,Safe
DCRIS003379,133730.16,10.8,443831.88,26495.8,647,0.0858,0,82339.41,-1.0157,-0.0146,100.0,0,2,3.6,5.047,3.3188,1,19,2,0.593928167411871,Critical
DCRIS003380,63769.91,3.9,146864.67,3722.29,761,0.4764,1,15376.92,0.1165,-0.0349,89.35,0,1,4.1,17.1273,2.303,1,4,1,0.5628114275070967,Risky
DCRIS003381,361867.59,0.2,624434.85,8449.12,665,0.0807,0,200000.0,-0.2576,0.0244,98.87,0,0,5.0,42.8239,1.7256,0,36,2,0.3631251073594435,Critical
DCRIS003382,201658.14,12.6,225050.27,3663.38,577,0.1968,0,132610.07,-1.2369,0.024,100.0,0,2,1.3,55.032,1.116,0,36,0,0.31476472743188455,Safe
DCRIS003383,112144.6,3.4,155685.72,3161.57,397,0.0531,0,27574.36,0.4203,0.0706,100.0,0,4,4.2,35.46,1.3882,0,36,0,0.23145113668604778,Safe
DCRIS003384,182808.01,10.1,696497.43,9220.39,658,0.6861,0,36975.81,0.5193,0.074,88.11,0,1,0.5,19.8243,3.81,1,19,2,0.7767991494814444,Critical
DCRIS003385,191671.88,9.7,244420.04,3705.55,702,0.1358,0,56945.21,0.1604,0.0042,100.0,1,1,0.0,51.7117,1.2752,0,36,0,0.3261268435673832,Safe
DCRIS003386,70377.68,8.5,115480.65,2520.12,786,0.1777,0,55574.79,-0.7194,0.02,100.0,0,3,4.7,27.9153,1.6408,0,36,0,0.4349116897566605,Safe
DCRIS003387,60492.2,0.3,133604.19,2030.72,682,0.2135,0,15196.69,0.0378,0.0087,96.74,0,2,5.0,29.7738,2.2086,1,31,1,0.4596736879610173,Risky
DCRIS003388,103454.36,1.4,215387.73,2849.4,760,0.1695,0,74919.73,0.6011,0.0836,97.53,1,2,3.9,36.2946,2.0819,1,22,1,0.41074161049959307,Risky
DCRIS003389,165542.24,10.4,260075.56,11637.22,643,0.2074,0,63734.91,-0.1544,-0.0542,97.09,1,1,1.2,14.224,1.571,1,24,1,0.583052555525396,Risky
DCRIS003390,107305.61,11.5,59679.41,2259.12,653,0.106,0,15233.39,2.8361,0.005,95.9,1,1,10.5,47.4778,0.5562,1,21,0,0.3821788740746156,Safe
DCRIS003391,38322.87,3.1,129706.45,2018.25,764,0.5752,0,9949.61,1.3628,0.0463,84.42,0,3,8.3,18.9788,3.3845,1,13,1,0.7204672564459436,Risky
DCRIS003392,60980.25,2.9,46902.87,1933.41,482,0.1887,2,42014.54,1.0285,-0.0823,78.97,1,1,2.9,31.524,0.7691,0,36,0,0.31220766023603935,Safe
DCRIS003393,94430.21,1.0,308293.76,12851.41,681,0.1946,0,52515.92,1.2771,-0.0603,100.0,1,1,18.1,7.3473,3.2647,1,32,1,0.7144442697024594,Risky
DCRIS003394,94334.35,17.3,148582.22,2507.72,648,0.2554,0,66211.97,0.7367,0.0565,100.0,1,1,1.4,37.6026,1.575,0,36,0,0.3429487447486772,Safe
DCRIS003395,322392.59,1.2,1102997.0841000008,23527.72,788,0.5029,0,185543.78,0.4509,-0.0583,99.88,0,0,2.7,13.7021,3.6894,0,36,2,0.43298008005689603,Critical
DCRIS003396,42976.44,1.1,96267.53,1447.86,637,0.2228,0,14918.54,-1.323,0.0804,91.04,1,2,10.5,29.6623,2.24,1,24,1,0.6243954248243522,Risky
DCRIS003397,133699.97,5.4,72286.83,2067.84,721,0.2906,0,16478.05,0.8198,-0.0088,94.71,0,2,2.5,64.6254,0.5407,0,36,0,0.2704755163365344,Safe
DCRIS003398,241220.77,1.4,557948.58,9997.51,753,0.5612,0,135171.27,-0.2424,-0.0216,87.56,0,1,2.5,24.1257,2.313,1,32,2,0.6039390690090986,Critical
DCRIS003399,385721.1,14.0,1102997.0841000008,18558.19,560,0.1854,0,90627.49,1.5679,0.1139,96.59,0,3,0.3,20.7833,3.6836,1,16,2,0.42114263164946975,Critical
DCRIS003400,77447.96,0.1,49415.93,641.36,668,0.0474,0,18283.65,0.6018,-0.0507,100.0,0,1,0.9,118.272525,0.638,0,36,0,0.14050165680760995,Safe
DCRIS003401,132568.88,0.0,278768.08,4722.87,645,0.1421,1,85205.9,-0.1434,-0.0095,89.83,0,1,0.7,28.0636,2.1028,0,36,1,0.37740474281285,Risky
DCRIS003402,138948.16,3.5,409692.22,29948.57,755,0.1387,2,15263.9,-0.6522,-0.0846,83.37,1,2,3.3,4.6394,2.9485,1,16,2,0.693388603409526,Critical
DCRIS003403,111000.4,3.3,81199.86,1622.44,734,0.231,0,86953.25,0.6416,0.047,96.81,0,3,1.5,68.3736,0.7315,0,36,0,0.30084988747008645,Safe
DCRIS003404,93031.45,0.9,122572.94,7251.38,661,0.0498,0,22740.43,0.3091,-0.0041,90.87,0,2,0.3,12.8277,1.3175,1,31,1,0.4382300634999402,Risky
DCRIS003405,128230.57,3.4,79614.17,956.18,596,0.1152,0,22979.61,1.3477,-0.0366,97.51,0,0,2.9,118.272525,0.6209,1,21,0,0.3003865565131988,Safe
DCRIS003406,24018.4289,2.7,52911.38,631.51,763,0.1921,1,12423.84,-0.0647,-0.0645,86.99,0,2,4.4,34.1568,2.449,0,36,1,0.2746728227538278,Risky
DCRIS003407,148633.93,11.1,498192.06,24479.13,674,0.3178,0,36510.83,-0.6579,-0.009,96.04,1,2,5.3,6.0716,3.3518,0,36,2,0.5479385720452679,Critical
DCRIS003408,106479.39,0.0,186118.42,4150.38,550,0.6481,3,79794.43,-1.3094,-0.0182,66.42,0,0,7.3,25.6492,1.7479,1,19,0,0.7308689160283237,Safe
DCRIS003409,86380.31,18.7,76886.82,1038.95,557,0.3169,0,57298.16,-0.2476,-0.0416,100.0,0,0,2.6,83.0618,0.8901,0,36,0,0.22629792369378035,Safe
DCRIS003410,337094.07,4.9,788927.3,38753.72,715,0.4518,1,112242.48,-1.7255,0.1017,89.57,0,2,2.0,8.6981,2.3404,1,1,2,0.6523657855341886,Critical
DCRIS003411,65843.74,0.8,232593.84,4493.38,577,0.0575,0,39746.25,-0.1695,0.0039,100.0,0,0,4.6,14.6503,3.5325,1,4,1,0.5978455900263322,Risky
DCRIS003412,77509.39,0.2,198398.83,7521.72,828,0.1659,0,42126.24,-1.8337,-0.0693,93.62,0,2,0.1,10.3034,2.5596,1,27,1,0.6644159394180459,Risky
DCRIS003413,326091.07,3.9,411720.18,8765.88,605,0.3265,2,200000.0,0.4748,0.0446,78.06,0,1,4.0,37.1958,1.2626,0,36,2,0.39417565452899517,Critical
DCRIS003414,59919.86,1.3,75530.1,2843.14,679,0.4397,1,21848.07,0.2415,0.0413,82.36,3,1,2.1,21.0679,1.2605,0,36,0,0.556691536171673,Safe
DCRIS003415,70964.2,1.8,120328.58,2397.87,692,0.345,2,38201.93,-0.0517,-0.0274,69.04,0,0,2.4,29.5823,1.6956,0,36,0,0.46598726335599,Safe
DCRIS003416,90380.58,1.4,71741.75,1723.18,621,0.1019,0,46464.67,1.2814,0.0392,100.0,0,2,1.4,52.4193,0.7938,1,16,0,0.29860389248898356,Safe
DCRIS003417,163479.14,5.3,391781.28,9707.6,500,0.1369,0,46048.46,-1.2125,0.072,98.47,1,1,0.5,16.8386,2.3965,1,22,1,0.6665761078698387,Risky
DCRIS003418,111824.0,4.0,436360.53,18532.4,695,0.0333,0,33431.15,-1.1884,-0.0351,95.44,1,2,2.1,6.0336,3.9022,1,3,1,0.7003522479518964,Risky
DCRIS003419,45452.58,0.4,150567.05,2530.3,619,0.3765,0,33988.82,-0.2863,0.0575,98.55,0,3,1.5,17.9562,3.3125,1,19,1,0.5702687041715652,Risky
DCRIS003420,71732.48,3.7,173096.1,10147.47,689,0.1773,1,10925.6,0.9993,-0.0499,94.67,0,0,12.9,7.0683,2.413,1,9,1,0.5309655412192249,Risky
DCRIS003421,68568.42,7.8,255189.46,3220.54,670,0.1612,0,43711.0,1.5837,-0.0364,93.92,0,0,11.5,21.2844,3.7216,0,36,1,0.49555227595665946,Risky
DCRIS003422,94246.35,0.4,237534.91,14617.41,701,0.1978,1,65132.11,-0.1338,-0.0386,88.56,0,2,4.1,6.4471,2.5203,0,36,1,0.45481584997334257,Risky
DCRIS003423,127453.41,11.0,420180.86,10093.34,804,0.3634,0,62965.09,-0.4621,0.1111,100.0,0,3,9.4,12.6262,3.2967,1,1,1,0.6230702294166108,Risky
DCRIS003424,126870.66,4.3,145413.19,4453.96,636,0.0544,0,23649.32,-1.0637,-0.0345,99.53,0,0,5.6,28.4785,1.1461,0,36,0,0.2942331034153303,Safe
DCRIS003425,34009.42,15.0,39931.89,772.04,642,0.5155,0,41027.4,0.0285,0.0357,90.91,1,0,1.7,43.9942,1.1741,0,36,0,0.3057244280248703,Safe
DCRIS003426,186906.65,0.8,660881.98,42140.37360000001,546,0.0784,0,26854.54,-0.9135,0.0107,100.0,0,1,3.7,4.105988,3.5359,1,7,2,0.6595467051913667,Critical
DCRIS003427,114868.27,25.2,150311.34,3446.86,664,0.253,0,34915.42,-0.2709,0.0297,100.0,0,0,1.0,33.3158,1.3085,0,36,0,0.36469190881347746,Safe
DCRIS003428,226549.61,5.2,552824.76,8342.4,712,0.1368,0,52108.05,-1.0812,0.0978,92.88,1,1,4.6,27.1531,2.4402,0,36,2,0.49249058254481426,Critical
DCRIS003429,128864.79,4.2,160601.97,2290.43,641,0.1775,0,51367.96,-0.8387,-0.0166,100.0,0,3,0.2,56.2377,1.2463,0,36,0,0.31065128579392315,Safe
DCRIS003430,191146.18,3.6,501525.44,6327.04,713,0.0408,0,22577.91,1.2745,0.0537,100.0,0,4,7.1,30.2062,2.6238,0,36,1,0.28673405605811497,Risky
DCRIS003431,130604.27,0.1,273822.66,13827.46,665,0.485,2,92297.23,-0.144,0.0604,77.03,0,2,3.5,9.4446,2.0966,0,36,1,0.5649147711322943,Risky
DCRIS003432,221402.03,14.0,744306.94,14343.35,575,0.1621,0,159408.27,0.5408,-0.0496,100.0,0,0,0.2,15.4348,3.3618,0,36,2,0.4123631936745464,Critical
DCRIS003433,135043.25,5.2,431300.68,10545.36,704,0.4909,0,28845.45,0.0755,0.0844,93.06,0,1,8.2,12.8047,3.1938,0,36,1,0.5800199055652364,Risky
DCRIS003434,93083.37,0.5,123411.64,2105.6,663,0.186,0,17567.67,-0.179,0.0076,90.96,0,2,8.4,44.1865,1.3258,0,36,0,0.3760124290152473,Safe
DCRIS003435,385949.12,0.1,884704.42,12305.16,689,0.2182,0,66469.55,0.5343,0.0233,90.42,0,0,7.7,31.3623,2.2923,1,1,2,0.6374301206175794,Critical
DCRIS003436,168286.35,0.3,661766.22,11996.4,634,0.0525,0,122932.66,0.4256,0.0358,95.19,1,0,6.0,14.0269,3.9324,1,5,2,0.6784670093009243,Critical
DCRIS003437,139280.71,4.7,324523.9,11391.07,627,0.2917,0,100471.2,-0.1601,-0.0263,96.14,0,0,4.5,12.2261,2.33,1,15,1,0.5525135146111191,Risky
DCRIS003438,45899.86,4.8,93404.0,2658.54,692,0.0817,0,25178.87,0.1925,0.0172,100.0,0,1,2.0,17.2586,2.0349,0,36,1,0.4009784470822809,Risky
DCRIS003439,45570.48,3.5,29787.47,469.7267,661,0.0173,0,8282.61,0.2251,-0.1104,88.06,0,2,0.6,116.3758,0.6536,0,36,0,0.13765899408193966,Safe
DCRIS003440,117668.81,1.8,297086.37,4922.72,817,0.1295,0,85858.5,-0.735,-0.022,93.88,0,1,1.4,23.8984,2.5247,1,36,1,0.5251803829978385,Risky
DCRIS003441,107722.39,3.8,409890.82,7464.15,743,0.3345,0,69529.79,-0.4307,-0.027,100.0,0,1,1.7,14.43,3.805,0,36,1,0.5318815852713865,Risky
DCRIS003442,68290.54,3.6,250895.69,11393.88,723,0.1033,0,8641.36,-1.1103,-0.0609,96.56,0,3,1.8,5.9931,3.6739,0,36,1,0.40428887856488555,Risky
DCRIS003443,107429.45,0.1,320930.06,8774.25,665,0.1481,0,75387.28,-1.2124,-0.0261,100.0,0,2,3.3,12.2423,2.9873,0,36,1,0.4131578105441908,Risky
DCRIS003444,256062.33,1.7,432261.08,12259.06,517,0.3328,0,57774.97,1.0234,-0.0938,91.42,0,2,0.9,20.8859,1.6881,0,36,2,0.38158833146503557,Critical
DCRIS003445,149827.74,0.3,461870.55,33313.04,615,0.0666,0,103271.14,-0.5148,-0.0212,98.39,0,3,0.8,4.4974,3.0827,0,36,2,0.4096139291270011,Critical
DCRIS003446,49781.31,11.5,121414.12,1538.51,628,0.4672,1,34419.41,-1.2071,-0.0013,77.78,0,4,5.0,32.3358,2.4389,0,36,1,0.40903720768025115,Risky
DCRIS003447,92327.26,6.5,225202.41,6277.02,658,0.2846,0,43338.56,-0.953,-0.0156,100.0,0,1,0.0,14.7064,2.4391,0,36,1,0.47488816218315155,Risky
DCRIS003448,60901.93,27.8,205095.09,10575.63,677,0.4859,0,18233.32,1.0524,0.0101,100.0,0,1,0.6,5.7582,3.3676,0,36,1,0.378819611145762,Risky
DCRIS003449,78227.78,3.5,104022.0,2186.91,732,0.4217,1,43412.5,-0.5726,0.032,79.96,0,2,2.3,35.7546,1.3297,1,8,0,0.5257496504481538,Safe
DCRIS003450,77020.79,10.5,195000.64,4401.18,701,0.06,0,45729.19,-0.8179,0.022,97.11,0,1,0.6,17.496,2.5318,0,36,1,0.4628478688412321,Risky
DCRIS003451,74117.92,4.6,193178.38,2638.93,772,0.3415,1,54351.01,-0.3975,-0.0337,82.82,0,0,12.9,28.0758,2.6063,1,1,1,0.5848039586902868,Risky
DCRIS003452,46486.57,3.0,173845.87,2498.25,655,0.3382,0,32028.82,0.1114,-0.013,89.91,0,1,4.4,18.6002,3.7396,1,6,1,0.5640573851478696,Risky
DCRIS003453,91437.16,1.3,53444.34,782.75,700,0.3791,1,11860.85,-0.0721,-0.0068,89.92,0,0,2.3,116.6661,0.5845,0,36,0,0.14845614831679774,Safe
DCRIS003454,70518.86,6.7,153442.86,1939.26,707,0.2154,0,41027.4,-1.8425,0.0497,100.0,0,1,0.5,36.345,2.1759,1,19,1,0.4591744343527804,Risky
DCRIS003455,24018.4289,11.7,27296.0285,620.87,699,0.1171,3,5447.6846,0.4851,-0.0377,75.43,0,2,1.9,27.3743,1.4211,1,13,0,0.648491973399132,Safe
DCRIS003456,338332.09,1.3,1102997.0841000008,21310.11,782,0.4663,0,200000.0,-1.2532,-0.0184,92.22,0,1,4.2,15.8759,3.4291,0,36,2,0.5880677593941046,Critical
DCRIS003457,189711.88,1.0,295380.96,4906.05,744,0.0634,0,25332.38,-0.012,0.0627,100.0,0,0,13.9,38.6611,1.557,0,36,0,0.3161475002462167,Safe
DCRIS003458,78764.65,6.0,116522.52,2533.28,574,0.3597,1,60611.14,1.6217,0.0275,91.96,0,2,2.6,31.0797,1.4794,0,36,0,0.40986653464563294,Safe
DCRIS003459,99836.73,18.9,286205.41,9682.82,670,0.2524,0,77037.62,-0.3696,0.0031,98.67,0,4,4.7,10.3096,2.8667,0,36,1,0.5264293723814609,Risky
